result_id,split,family,mode,evaluator,training_seed,channel,c,snr_db,source_summary,model_checkpoint,model_checkpoint_sha256,evaluator_checkpoint,evaluator_checkpoint_sha256,evaluation_script
validation_exact_topk_uniform_topk_tsn_seed44_AWGN_c8_snr13,validation,exact_topk,uniform_topk,tsn,44,AWGN,8,13.0,out_topk50_trained_selector_seed44_tsn_matched_validation/TATopKMatched_validation_AWGN_c8_snr13_seed1042/summary.json,out_topk50_selector_trained_c8_snr13_seed44/checkpoints/TAVideoJSCC_AWGN_c8_snr13.0_ratio0.1667_topk0.50_joint25ep_lt0.001_lr1.0_lrate0.0_17h21m11s_on_Sep_05_2026/best.pt,61e3b17835b408b97f5908c0629687175cf592a39e652ca7d0b8ecfe29e34410,downstream/action_recognition/weights/tsn_ucf101_head_locked_split_best.pt,7abeaacbb81a832bed1b7854ba93d3372d8060ed2e19811e2ce3fe1cc4d6e4c6,downstream/action_recognition/eval_topk_selector_matched_tsn.py
validation_fine_tune_only_c8_no_selection_r2plus1d_seed42_AWGN_c8_snr13,validation,fine_tune_only_c8,no_selection,r2plus1d,42,AWGN,8,13.0,out_no_selector_r2plus1d_primary_locked_validation/VideoJSCC_R2Plus1D_validation_AWGN_c8_snr13_seed1042/summary.json,out_videojscc_no_selector_c8_snr13/checkpoints/VideoJSCCNoSelector_AWGN_c8_snr13.0_ratio0.1667_joint25ep_lt0.001_lr1.0_19h54m19s_on_Sep_01_2026/best_joint_loss.pt,37165118907438faf1672a0a2f88bdbdeb553e1162544a678307337447ae0ec8,downstream/action_recognition/weights/r2plus1d_ucf101_layer4_locked_split_best.pt,5d626c4c7d7e7875151d2a947e7005ab29d30ab0b861991bfe91ac97c189deac,downstream/action_recognition/eval_videojscc_r2plus1d_clean.py
validation_fine_tune_only_c8_no_selection_tsn_seed42_AWGN_c8_snr13,validation,fine_tune_only_c8,no_selection,tsn,42,AWGN,8,13.0,out_no_selector_primary_locked_validation/VideoJSCC_TSN_validation_AWGN_c8_snr13_seed1042/summary.json,out_videojscc_no_selector_c8_snr13/checkpoints/VideoJSCCNoSelector_AWGN_c8_snr13.0_ratio0.1667_joint25ep_lt0.001_lr1.0_19h54m19s_on_Sep_01_2026/best_joint_loss.pt,37165118907438faf1672a0a2f88bdbdeb553e1162544a678307337447ae0ec8,downstream/action_recognition/weights/tsn_ucf101_head_locked_split_best.pt,7abeaacbb81a832bed1b7854ba93d3372d8060ed2e19811e2ce3fe1cc4d6e4c6,downstream/action_recognition/eval_videojscc_tsn_clean.py
validation_fine_tuned_native_c4_no_selection_r2plus1d_seed42_AWGN_c4_snr13,validation,fine_tuned_native_c4,no_selection,r2plus1d,42,AWGN,4,13.0,out_finetuned_native_c4_primary_r2plus1d_locked_validation/VideoJSCC_R2Plus1D_validation_AWGN_c4_snr13_seed1042/summary.json,out_finetuned_native_c4_snr13_seed42_validation_only/checkpoints/VideoJSCCNoSelector_AWGN_c4_snr13.0_ratio0.0833_joint25ep_lt0.001_lr1.0_20h25m48s_on_Sep_10_2026/best_joint_loss.pt,a874cae1d905c19af621ce6366984cfb9ca8c3d77b262d83bcfce7ad0fb7c38a,downstream/action_recognition/weights/r2plus1d_ucf101_layer4_locked_split_best.pt,5d626c4c7d7e7875151d2a947e7005ab29d30ab0b861991bfe91ac97c189deac,downstream/action_recognition/eval_videojscc_r2plus1d_clean.py
validation_fine_tuned_native_c4_no_selection_tsn_seed42_AWGN_c4_snr13,validation,fine_tuned_native_c4,no_selection,tsn,42,AWGN,4,13.0,out_finetuned_native_c4_primary_tsn_locked_validation/VideoJSCC_TSN_validation_AWGN_c4_snr13_seed1042/summary.json,out_finetuned_native_c4_snr13_seed42_validation_only/checkpoints/VideoJSCCNoSelector_AWGN_c4_snr13.0_ratio0.0833_joint25ep_lt0.001_lr1.0_20h25m48s_on_Sep_10_2026/best_joint_loss.pt,a874cae1d905c19af621ce6366984cfb9ca8c3d77b262d83bcfce7ad0fb7c38a,downstream/action_recognition/weights/tsn_ucf101_head_locked_split_best.pt,7abeaacbb81a832bed1b7854ba93d3372d8060ed2e19811e2ce3fe1cc4d6e4c6,downstream/action_recognition/eval_videojscc_tsn_clean.py
validation_fine_tuned_native_c4_no_selection_r2plus1d_seed43_AWGN_c4_snr13,validation,fine_tuned_native_c4,no_selection,r2plus1d,43,AWGN,4,13.0,out_finetuned_native_c4_seed43_primary_r2plus1d_locked_validation/VideoJSCC_R2Plus1D_validation_AWGN_c4_snr13_seed1042/summary.json,out_finetuned_native_c4_snr13_seed43_validation_only/checkpoints/VideoJSCCNoSelector_AWGN_c4_snr13.0_ratio0.0833_joint25ep_lt0.001_lr1.0_15h38m34s_on_Sep_13_2026/best_joint_loss.pt,05be2622038f11176826ddcfe0e3386f949dffb0372ff1df49b4854d7ee9ea4f,downstream/action_recognition/weights/r2plus1d_ucf101_layer4_locked_split_best.pt,5d626c4c7d7e7875151d2a947e7005ab29d30ab0b861991bfe91ac97c189deac,downstream/action_recognition/eval_videojscc_r2plus1d_clean.py
validation_fine_tuned_native_c4_no_selection_tsn_seed43_AWGN_c4_snr13,validation,fine_tuned_native_c4,no_selection,tsn,43,AWGN,4,13.0,out_finetuned_native_c4_seed43_primary_tsn_locked_validation/VideoJSCC_TSN_validation_AWGN_c4_snr13_seed1042/summary.json,out_finetuned_native_c4_snr13_seed43_validation_only/checkpoints/VideoJSCCNoSelector_AWGN_c4_snr13.0_ratio0.0833_joint25ep_lt0.001_lr1.0_15h38m34s_on_Sep_13_2026/best_joint_loss.pt,05be2622038f11176826ddcfe0e3386f949dffb0372ff1df49b4854d7ee9ea4f,downstream/action_recognition/weights/tsn_ucf101_head_locked_split_best.pt,7abeaacbb81a832bed1b7854ba93d3372d8060ed2e19811e2ce3fe1cc4d6e4c6,downstream/action_recognition/eval_videojscc_tsn_clean.py
validation_fine_tuned_native_c4_no_selection_r2plus1d_seed44_AWGN_c4_snr13,validation,fine_tuned_native_c4,no_selection,r2plus1d,44,AWGN,4,13.0,out_finetuned_native_c4_seed44_primary_r2plus1d_locked_validation/VideoJSCC_R2Plus1D_validation_AWGN_c4_snr13_seed1042/summary.json,out_finetuned_native_c4_snr13_seed44_validation_only/checkpoints/VideoJSCCNoSelector_AWGN_c4_snr13.0_ratio0.0833_joint25ep_lt0.001_lr1.0_17h21m22s_on_Sep_13_2026/best_joint_loss.pt,217baa1fe4f60f44f37819535290acc8ec4025af0a1e83d37c6bbe8a07c15128,downstream/action_recognition/weights/r2plus1d_ucf101_layer4_locked_split_best.pt,5d626c4c7d7e7875151d2a947e7005ab29d30ab0b861991bfe91ac97c189deac,downstream/action_recognition/eval_videojscc_r2plus1d_clean.py
validation_fine_tuned_native_c4_no_selection_tsn_seed44_AWGN_c4_snr13,validation,fine_tuned_native_c4,no_selection,tsn,44,AWGN,4,13.0,out_finetuned_native_c4_seed44_primary_tsn_locked_validation/VideoJSCC_TSN_validation_AWGN_c4_snr13_seed1042/summary.json,out_finetuned_native_c4_snr13_seed44_validation_only/checkpoints/VideoJSCCNoSelector_AWGN_c4_snr13.0_ratio0.0833_joint25ep_lt0.001_lr1.0_17h21m22s_on_Sep_13_2026/best_joint_loss.pt,217baa1fe4f60f44f37819535290acc8ec4025af0a1e83d37c6bbe8a07c15128,downstream/action_recognition/weights/tsn_ucf101_head_locked_split_best.pt,7abeaacbb81a832bed1b7854ba93d3372d8060ed2e19811e2ce3fe1cc4d6e4c6,downstream/action_recognition/eval_videojscc_tsn_clean.py
validation_reconstruction_only_c4_no_selection_r2plus1d_seed42_AWGN_c4_snr13,validation,reconstruction_only_c4,no_selection,r2plus1d,42,AWGN,4,13.0,out_native_c4_r2plus1d_snr13_locked_validation/VideoJSCC_R2Plus1D_validation_AWGN_c4_snr13_seed1042/summary.json,out_video_clean/VideoJSCC_AWGN_c4_snr13_ratio0.0833_seed42/checkpoints/best.pt,c18be12882f40b9c262c6c3324cca00dabf550a42cb1c18ddc92973177b09f50,downstream/action_recognition/weights/r2plus1d_ucf101_layer4_locked_split_best.pt,5d626c4c7d7e7875151d2a947e7005ab29d30ab0b861991bfe91ac97c189deac,downstream/action_recognition/eval_videojscc_r2plus1d_clean.py
validation_reconstruction_only_c4_no_selection_tsn_seed42_AWGN_c4_snr1,validation,reconstruction_only_c4,no_selection,tsn,42,AWGN,4,1.0,out_video_clean_evaluation_locked_tsn/VideoJSCC_TSN_validation_AWGN_c4_snr1_seed1042/summary.json,out_video_clean/VideoJSCC_AWGN_c4_snr1_ratio0.0833_seed42/checkpoints/best.pt,98f8167a718abcfe73b3b6d2a9bedbb8ceee5674d1cd8b7a7c54f6a4d62ab544,downstream/action_recognition/weights/tsn_ucf101_head_locked_split_best.pt,7abeaacbb81a832bed1b7854ba93d3372d8060ed2e19811e2ce3fe1cc4d6e4c6,downstream/action_recognition/eval_videojscc_tsn_clean.py
validation_reconstruction_only_c4_no_selection_tsn_seed42_AWGN_c4_snr4,validation,reconstruction_only_c4,no_selection,tsn,42,AWGN,4,4.0,out_video_clean_evaluation_locked_tsn/VideoJSCC_TSN_validation_AWGN_c4_snr4_seed1042/summary.json,out_video_clean/VideoJSCC_AWGN_c4_snr4_ratio0.0833_seed42/checkpoints/best.pt,c9bb75f67b70332b9bf4af50ca2c308af0c09fb38fa3c291375ad50ea94bc4d5,downstream/action_recognition/weights/tsn_ucf101_head_locked_split_best.pt,7abeaacbb81a832bed1b7854ba93d3372d8060ed2e19811e2ce3fe1cc4d6e4c6,downstream/action_recognition/eval_videojscc_tsn_clean.py
validation_reconstruction_only_c4_no_selection_tsn_seed42_AWGN_c4_snr7,validation,reconstruction_only_c4,no_selection,tsn,42,AWGN,4,7.0,out_video_clean_evaluation_locked_tsn/VideoJSCC_TSN_validation_AWGN_c4_snr7_seed1042/summary.json,out_video_clean/VideoJSCC_AWGN_c4_snr7_ratio0.0833_seed42/checkpoints/best.pt,044578ee19a24a93a24cc37d124c6ac3122dd8eadc31218b9f6542651f4266a0,downstream/action_recognition/weights/tsn_ucf101_head_locked_split_best.pt,7abeaacbb81a832bed1b7854ba93d3372d8060ed2e19811e2ce3fe1cc4d6e4c6,downstream/action_recognition/eval_videojscc_tsn_clean.py
validation_reconstruction_only_c4_no_selection_tsn_seed42_AWGN_c4_snr13,validation,reconstruction_only_c4,no_selection,tsn,42,AWGN,4,13.0,out_video_clean_evaluation_locked_tsn/VideoJSCC_TSN_validation_AWGN_c4_snr13_seed1042/summary.json,out_video_clean/VideoJSCC_AWGN_c4_snr13_ratio0.0833_seed42/checkpoints/best.pt,c18be12882f40b9c262c6c3324cca00dabf550a42cb1c18ddc92973177b09f50,downstream/action_recognition/weights/tsn_ucf101_head_locked_split_best.pt,7abeaacbb81a832bed1b7854ba93d3372d8060ed2e19811e2ce3fe1cc4d6e4c6,downstream/action_recognition/eval_videojscc_tsn_clean.py
validation_reconstruction_only_c4_no_selection_tsn_seed42_AWGN_c4_snr19,validation,reconstruction_only_c4,no_selection,tsn,42,AWGN,4,19.0,out_video_clean_evaluation_locked_tsn/VideoJSCC_TSN_validation_AWGN_c4_snr19_seed1042/summary.json,out_video_clean/VideoJSCC_AWGN_c4_snr19_ratio0.0833_seed42/checkpoints/best.pt,f8cbd5aa26c81c74b3e67df32c6dfba814088f49139be049d3f0ab4e30093f74,downstream/action_recognition/weights/tsn_ucf101_head_locked_split_best.pt,7abeaacbb81a832bed1b7854ba93d3372d8060ed2e19811e2ce3fe1cc4d6e4c6,downstream/action_recognition/eval_videojscc_tsn_clean.py
validation_reconstruction_only_c4_no_selection_tsn_seed42_Rayleigh_c4_snr1,validation,reconstruction_only_c4,no_selection,tsn,42,Rayleigh,4,1.0,out_video_clean_rayleigh_evaluation_locked_tsn/VideoJSCC_TSN_validation_Rayleigh_c4_snr1_seed1042/summary.json,out_video_clean_rayleigh_c4/VideoJSCC_Rayleigh_c4_snr1_ratio0.0833_seed42/checkpoints/best.pt,bf04485b0de3143bd168da15fa4585be80db60c5c00578bf36457e027256ee4d,downstream/action_recognition/weights/tsn_ucf101_head_locked_split_best.pt,7abeaacbb81a832bed1b7854ba93d3372d8060ed2e19811e2ce3fe1cc4d6e4c6,downstream/action_recognition/eval_videojscc_tsn_clean.py
validation_reconstruction_only_c4_no_selection_tsn_seed42_Rayleigh_c4_snr4,validation,reconstruction_only_c4,no_selection,tsn,42,Rayleigh,4,4.0,out_video_clean_rayleigh_evaluation_locked_tsn/VideoJSCC_TSN_validation_Rayleigh_c4_snr4_seed1042/summary.json,out_video_clean_rayleigh_c4/VideoJSCC_Rayleigh_c4_snr4_ratio0.0833_seed42/checkpoints/best.pt,450f16a84ee5b39c82a4285f68370b4ee0c080b79bbbcaeb9db7ac3ddc2fdf8e,downstream/action_recognition/weights/tsn_ucf101_head_locked_split_best.pt,7abeaacbb81a832bed1b7854ba93d3372d8060ed2e19811e2ce3fe1cc4d6e4c6,downstream/action_recognition/eval_videojscc_tsn_clean.py
validation_reconstruction_only_c4_no_selection_tsn_seed42_Rayleigh_c4_snr7,validation,reconstruction_only_c4,no_selection,tsn,42,Rayleigh,4,7.0,out_video_clean_rayleigh_evaluation_locked_tsn/VideoJSCC_TSN_validation_Rayleigh_c4_snr7_seed1042/summary.json,out_video_clean_rayleigh_c4/VideoJSCC_Rayleigh_c4_snr7_ratio0.0833_seed42/checkpoints/best.pt,7ab5460a64d36a543e3da893ca611c65ddb09404a43afa7a943d04b5ef835ab9,downstream/action_recognition/weights/tsn_ucf101_head_locked_split_best.pt,7abeaacbb81a832bed1b7854ba93d3372d8060ed2e19811e2ce3fe1cc4d6e4c6,downstream/action_recognition/eval_videojscc_tsn_clean.py
validation_reconstruction_only_c4_no_selection_tsn_seed42_Rayleigh_c4_snr13,validation,reconstruction_only_c4,no_selection,tsn,42,Rayleigh,4,13.0,out_video_clean_rayleigh_evaluation_locked_tsn/VideoJSCC_TSN_validation_Rayleigh_c4_snr13_seed1042/summary.json,out_video_clean_rayleigh_c4/VideoJSCC_Rayleigh_c4_snr13_ratio0.0833_seed42/checkpoints/best.pt,8d5de68d5a3c5cd5ba7e88c1d555843bd3e3e880b0fc8ccee77d1be22fd28cb8,downstream/action_recognition/weights/tsn_ucf101_head_locked_split_best.pt,7abeaacbb81a832bed1b7854ba93d3372d8060ed2e19811e2ce3fe1cc4d6e4c6,downstream/action_recognition/eval_videojscc_tsn_clean.py
validation_reconstruction_only_c4_no_selection_tsn_seed42_Rayleigh_c4_snr19,validation,reconstruction_only_c4,no_selection,tsn,42,Rayleigh,4,19.0,out_video_clean_rayleigh_evaluation_locked_tsn/VideoJSCC_TSN_validation_Rayleigh_c4_snr19_seed1042/summary.json,out_video_clean_rayleigh_c4/VideoJSCC_Rayleigh_c4_snr19_ratio0.0833_seed42/checkpoints/best.pt,3afdef4b0a209f3f41507baa5a815000cdc5f56450e75a198d5deaa687af0627,downstream/action_recognition/weights/tsn_ucf101_head_locked_split_best.pt,7abeaacbb81a832bed1b7854ba93d3372d8060ed2e19811e2ce3fe1cc4d6e4c6,downstream/action_recognition/eval_videojscc_tsn_clean.py
validation_reconstruction_only_c8_no_selection_r2plus1d_seed42_AWGN_c8_snr13,validation,reconstruction_only_c8,no_selection,r2plus1d,42,AWGN,8,13.0,out_video_clean_evaluation_locked_r2plus1d_snr13_pilot/VideoJSCC_R2Plus1D_validation_AWGN_c8_snr13_seed1042/summary.json,out_video_clean/VideoJSCC_AWGN_c8_snr13_ratio0.1667_seed42/checkpoints/best.pt,72c8b7d2269db43c537d8d9dc003042245a9314aa02ee142543ece5d36d0e295,downstream/action_recognition/weights/r2plus1d_ucf101_layer4_locked_split_best.pt,5d626c4c7d7e7875151d2a947e7005ab29d30ab0b861991bfe91ac97c189deac,downstream/action_recognition/eval_videojscc_r2plus1d_clean.py
validation_reconstruction_only_c8_no_selection_r2plus1d_seed42_Rayleigh_c8_snr13,validation,reconstruction_only_c8,no_selection,r2plus1d,42,Rayleigh,8,13.0,out_video_clean_rayleigh_evaluation_locked_r2plus1d/VideoJSCC_R2Plus1D_validation_Rayleigh_c8_snr13_seed1042/summary.json,out_video_clean_rayleigh/VideoJSCC_Rayleigh_c8_snr13_ratio0.1667_seed42/checkpoints/best.pt,7b9cd114ced4fff5822eafcf03fb5f25ae4a02c6abd46103f6772554977a7cfd,downstream/action_recognition/weights/r2plus1d_ucf101_layer4_locked_split_best.pt,5d626c4c7d7e7875151d2a947e7005ab29d30ab0b861991bfe91ac97c189deac,downstream/action_recognition/eval_videojscc_r2plus1d_clean.py
validation_reconstruction_only_c8_no_selection_tsn_seed42_AWGN_c8_snr1,validation,reconstruction_only_c8,no_selection,tsn,42,AWGN,8,1.0,out_video_clean_evaluation_locked_tsn/VideoJSCC_TSN_validation_AWGN_c8_snr1_seed1042/summary.json,out_video_clean/VideoJSCC_AWGN_c8_snr1_ratio0.1667_seed42/checkpoints/best.pt,b0bc50f2947a9daa7313854057dcde373f9f8702d1fe4ea5ed90cb55465108c0,downstream/action_recognition/weights/tsn_ucf101_head_locked_split_best.pt,7abeaacbb81a832bed1b7854ba93d3372d8060ed2e19811e2ce3fe1cc4d6e4c6,downstream/action_recognition/eval_videojscc_tsn_clean.py
validation_reconstruction_only_c8_no_selection_tsn_seed42_AWGN_c8_snr4,validation,reconstruction_only_c8,no_selection,tsn,42,AWGN,8,4.0,out_video_clean_evaluation_locked_tsn/VideoJSCC_TSN_validation_AWGN_c8_snr4_seed1042/summary.json,out_video_clean/VideoJSCC_AWGN_c8_snr4_ratio0.1667_seed42/checkpoints/best.pt,8ee9106e865e9dd3add1e0e2f69b1dbd0464569af5af404eb2a2fe8b7fb24539,downstream/action_recognition/weights/tsn_ucf101_head_locked_split_best.pt,7abeaacbb81a832bed1b7854ba93d3372d8060ed2e19811e2ce3fe1cc4d6e4c6,downstream/action_recognition/eval_videojscc_tsn_clean.py
validation_reconstruction_only_c8_no_selection_tsn_seed42_AWGN_c8_snr7,validation,reconstruction_only_c8,no_selection,tsn,42,AWGN,8,7.0,out_video_clean_evaluation_locked_tsn/VideoJSCC_TSN_validation_AWGN_c8_snr7_seed1042/summary.json,out_video_clean/VideoJSCC_AWGN_c8_snr7_ratio0.1667_seed42/checkpoints/best.pt,94ce970e09881b67096395a516e9d44bc9fc87b4811010dfd13a8a06ee4c36c3,downstream/action_recognition/weights/tsn_ucf101_head_locked_split_best.pt,7abeaacbb81a832bed1b7854ba93d3372d8060ed2e19811e2ce3fe1cc4d6e4c6,downstream/action_recognition/eval_videojscc_tsn_clean.py
validation_reconstruction_only_c8_no_selection_tsn_seed42_AWGN_c8_snr13,validation,reconstruction_only_c8,no_selection,tsn,42,AWGN,8,13.0,out_video_clean_evaluation_locked_tsn/VideoJSCC_TSN_validation_AWGN_c8_snr13_seed1042/summary.json,out_video_clean/VideoJSCC_AWGN_c8_snr13_ratio0.1667_seed42/checkpoints/best.pt,72c8b7d2269db43c537d8d9dc003042245a9314aa02ee142543ece5d36d0e295,downstream/action_recognition/weights/tsn_ucf101_head_locked_split_best.pt,7abeaacbb81a832bed1b7854ba93d3372d8060ed2e19811e2ce3fe1cc4d6e4c6,downstream/action_recognition/eval_videojscc_tsn_clean.py
validation_reconstruction_only_c8_no_selection_tsn_seed42_AWGN_c8_snr19,validation,reconstruction_only_c8,no_selection,tsn,42,AWGN,8,19.0,out_video_clean_evaluation_locked_tsn/VideoJSCC_TSN_validation_AWGN_c8_snr19_seed1042/summary.json,out_video_clean/VideoJSCC_AWGN_c8_snr19_ratio0.1667_seed42/checkpoints/best.pt,8f916cc46b70c82a4225a943d2d0ed305afa910d437b8ecfea65739fd65281db,downstream/action_recognition/weights/tsn_ucf101_head_locked_split_best.pt,7abeaacbb81a832bed1b7854ba93d3372d8060ed2e19811e2ce3fe1cc4d6e4c6,downstream/action_recognition/eval_videojscc_tsn_clean.py
validation_reconstruction_only_c8_no_selection_tsn_seed42_Rayleigh_c8_snr1,validation,reconstruction_only_c8,no_selection,tsn,42,Rayleigh,8,1.0,out_video_clean_rayleigh_evaluation_locked_tsn/VideoJSCC_TSN_validation_Rayleigh_c8_snr1_seed1042/summary.json,out_video_clean_rayleigh/VideoJSCC_Rayleigh_c8_snr1_ratio0.1667_seed42/checkpoints/best.pt,8575588644c051e7b013430443612964dad3cf9aa30d86a439772fe2e873d7cc,downstream/action_recognition/weights/tsn_ucf101_head_locked_split_best.pt,7abeaacbb81a832bed1b7854ba93d3372d8060ed2e19811e2ce3fe1cc4d6e4c6,downstream/action_recognition/eval_videojscc_tsn_clean.py
validation_reconstruction_only_c8_no_selection_tsn_seed42_Rayleigh_c8_snr4,validation,reconstruction_only_c8,no_selection,tsn,42,Rayleigh,8,4.0,out_video_clean_rayleigh_evaluation_locked_tsn/VideoJSCC_TSN_validation_Rayleigh_c8_snr4_seed1042/summary.json,out_video_clean_rayleigh/VideoJSCC_Rayleigh_c8_snr4_ratio0.1667_seed42/checkpoints/best.pt,8f33e07e51524074c68a88912c5751283011b81284e59546b9cfe178d5e9c092,downstream/action_recognition/weights/tsn_ucf101_head_locked_split_best.pt,7abeaacbb81a832bed1b7854ba93d3372d8060ed2e19811e2ce3fe1cc4d6e4c6,downstream/action_recognition/eval_videojscc_tsn_clean.py
validation_reconstruction_only_c8_no_selection_tsn_seed42_Rayleigh_c8_snr7,validation,reconstruction_only_c8,no_selection,tsn,42,Rayleigh,8,7.0,out_video_clean_rayleigh_evaluation_locked_tsn/VideoJSCC_TSN_validation_Rayleigh_c8_snr7_seed1042/summary.json,out_video_clean_rayleigh/VideoJSCC_Rayleigh_c8_snr7_ratio0.1667_seed42/checkpoints/best.pt,94012854a9814c30861ab28842f47a93b38c5db7bf5e49aa13f247f5ac5c03ea,downstream/action_recognition/weights/tsn_ucf101_head_locked_split_best.pt,7abeaacbb81a832bed1b7854ba93d3372d8060ed2e19811e2ce3fe1cc4d6e4c6,downstream/action_recognition/eval_videojscc_tsn_clean.py
validation_reconstruction_only_c8_no_selection_tsn_seed42_Rayleigh_c8_snr13,validation,reconstruction_only_c8,no_selection,tsn,42,Rayleigh,8,13.0,out_video_clean_rayleigh_evaluation_locked_tsn/VideoJSCC_TSN_validation_Rayleigh_c8_snr13_seed1042/summary.json,out_video_clean_rayleigh/VideoJSCC_Rayleigh_c8_snr13_ratio0.1667_seed42/checkpoints/best.pt,7b9cd114ced4fff5822eafcf03fb5f25ae4a02c6abd46103f6772554977a7cfd,downstream/action_recognition/weights/tsn_ucf101_head_locked_split_best.pt,7abeaacbb81a832bed1b7854ba93d3372d8060ed2e19811e2ce3fe1cc4d6e4c6,downstream/action_recognition/eval_videojscc_tsn_clean.py
validation_reconstruction_only_c8_no_selection_tsn_seed42_Rayleigh_c8_snr19,validation,reconstruction_only_c8,no_selection,tsn,42,Rayleigh,8,19.0,out_video_clean_rayleigh_evaluation_locked_tsn/VideoJSCC_TSN_validation_Rayleigh_c8_snr19_seed1042/summary.json,out_video_clean_rayleigh/VideoJSCC_Rayleigh_c8_snr19_ratio0.1667_seed42/checkpoints/best.pt,1ba65be5cbdfdad59adda75027d00e2dfbe99f30ed1d8568e0b9908fd4847e69,downstream/action_recognition/weights/tsn_ucf101_head_locked_split_best.pt,7abeaacbb81a832bed1b7854ba93d3372d8060ed2e19811e2ce3fe1cc4d6e4c6,downstream/action_recognition/eval_videojscc_tsn_clean.py
